DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202401;2;AL;51626;CAIXA ECONÔMICA FEDERAL;45;46189,09
202401;2;AL;51884;INTER;5;27398,32
202401;2;AL;30379;SANTANDER;5;10316,27
202401;2;AL;51011;VOTORANTIM;27;125709,42
202401;2;AM;49906;BB;7;21162,47
202401;2;AM;4913711;BCO DO EST. DO PA S.A.;1;7417,03
202401;2;AM;17351180;BCO TRIANGULO S.A.;81;79788,70
202401;2;AM;10045;BRADESCO;31;571589,45
202401;2;AM;49944;BTG PACTUAL;4;15239,81
202401;2;AM;52072;C6 BANK;2;410,68
202401;2;AM;51626;CAIXA ECONÔMICA FEDERAL;36;46503,47
202401;2;AM;51884;INTER;5;24573,89
202401;2;AM;30379;SANTANDER;8;28714,06
202401;2;AM;51011;VOTORANTIM;23;135255,45
202401;2;AP;49906;BB;4;10211,89
202401;2;AP;17351180;BCO TRIANGULO S.A.;9;6010,26
202401;2;AP;10045;BRADESCO;1;20263,53
202401;2;AP;49944;BTG PACTUAL;1;11182,80
202401;2;AP;51626;CAIXA ECONÔMICA FEDERAL;7;10680,89
202401;2;AP;51884;INTER;1;968,77
202401;2;AP;30379;SANTANDER;1;2367,30
202401;2;AP;51011;VOTORANTIM;5;7405,76
202401;2;BA;49906;BB;46;461314,38
202401;2;BA;17351180;BCO TRIANGULO S.A.;134;142446,51
202401;2;BA;10045;BRADESCO;49;806282,10
202401;2;BA;49944;BTG PACTUAL;14;57550,39
202401;2;BA;52072;C6 BANK;6;1493,69
202401;2;BA;51626;CAIXA ECONÔMICA FEDERAL;178;176713,30
202401;2;BA;51884;INTER;10;50023,15
202401;2;BA;30379;SANTANDER;37;273143,98
202401;2;BA;51011;VOTORANTIM;86;335692,28
202401;2;CE;49906;BB;26;374949,39
202401;2;CE;17351180;BCO TRIANGULO S.A.;63;67818,08
202401;2;CE;10045;BRADESCO;25;273098,00
202401;2;CE;49944;BTG PACTUAL;1;4005,89
202401;2;CE;52072;C6 BANK;10;2775,17
202401;2;CE;51626;CAIXA ECONÔMICA FEDERAL;115;149325,05
202401;2;CE;51884;INTER;9;30948,04
202401;2;CE;30379;SANTANDER;36;262483,62
202401;2;CE;51011;VOTORANTIM;93;438510,69
202401;2;DF;49906;BB;14;157339,40
202401;2;DF;17351180;BCO TRIANGULO S.A.;26;51817,68
202401;2;DF;10045;BRADESCO;10;500390,79
202401;2;DF;49944;BTG PACTUAL;10;49220,74
202401;2;DF;52072;C6 BANK;4;1332,35
202401;2;DF;51626;CAIXA ECONÔMICA FEDERAL;67;131112,76
202401;2;DF;51884;INTER;8;49931,44
202401;2;DF;30379;SANTANDER;16;99851,87
202401;2;DF;51011;VOTORANTIM;57;308366,88
202401;2;ES;49906;BB;9;39941,48
202401;2;ES;17351180;BCO TRIANGULO S.A.;38;52790,31
202401;2;ES;10045;BRADESCO;5;38432,89
202401;2;ES;49944;BTG PACTUAL;5;11884,74
202401;2;ES;52072;C6 BANK;4;854,96
202401;2;ES;51626;CAIXA ECONÔMICA FEDERAL;49;42145,51
202401;2;ES;51884;INTER;2;12304,07
202401;2;ES;30379;SANTANDER;20;221132,74
202401;2;ES;51011;VOTORANTIM;27;144648,85
202401;2;GO;49906;BB;21;183000,01
202401;2;GO;17351180;BCO TRIANGULO S.A.;42;38387,24
202401;2;GO;10045;BRADESCO;15;346179,82
202401;2;GO;49944;BTG PACTUAL;6;27927,61
202401;2;GO;52072;C6 BANK;4;757,11
202401;2;GO;51626;CAIXA ECONÔMICA FEDERAL;166;167595,06
202401;2;GO;51884;INTER;8;59657,16
202401;2;GO;30379;SANTANDER;19;122712,30
202401;2;GO;51011;VOTORANTIM;78;507095,29
202401;2;MA;49906;BB;48;470177,05
202401;2;MA;17351180;BCO TRIANGULO S.A.;54;83573,56
202401;2;MA;10045;BRADESCO;10;133107,28
202401;2;MA;49944;BTG PACTUAL;2;2196,96
202401;2;MA;52072;C6 BANK;4;1054,91
202401;2;MA;51626;CAIXA ECONÔMICA FEDERAL;56;64662,18
202401;2;MA;51884;INTER;4;12443,69
202401;2;MA;30379;SANTANDER;7;21597,95
202401;2;MA;51011;VOTORANTIM;36;166216,75
202401;2;MG;49906;BB;53;613097,26
202401;2;MG;17351180;BCO TRIANGULO S.A.;188;198054,03
202401;2;MG;10045;BRADESCO;60;979131,37
202401;2;MG;49944;BTG PACTUAL;21;48369,47
202401;2;MG;52072;C6 BANK;9;2008,39
202401;2;MG;51626;CAIXA ECONÔMICA FEDERAL;276;250581,34
202401;2;MG;51884;INTER;39;219380,29
202401;2;MG;10069;ITAU;1;16,65
202401;2;MG;30379;SANTANDER;59;750584,53
202401;2;MG;51011;VOTORANTIM;293;1264089,05
202401;2;MS;49906;BB;23;200188,14
202401;2;MS;17351180;BCO TRIANGULO S.A.;49;50252,24
202401;2;MS;10045;BRADESCO;13;197246,24
202401;2;MS;49944;BTG PACTUAL;3;9341,64
202401;2;MS;52072;C6 BANK;4;4086,09
202401;2;MS;51626;CAIXA ECONÔMICA FEDERAL;39;39357,72
202401;2;MS;51884;INTER;5;27089,87
202401;2;MS;10069;ITAU;1;147,30
202401;2;MS;30379;SANTANDER;20;69408,18
202401;2;MS;51011;VOTORANTIM;72;493967,30
202401;2;MT;49906;BB;29;244380,99
202401;2;MT;17351180;BCO TRIANGULO S.A.;33;29754,50
202401;2;MT;10045;BRADESCO;12;185686,25
202401;2;MT;49944;BTG PACTUAL;2;4639,72
202401;2;MT;52072;C6 BANK;2;504,12
202401;2;MT;51626;CAIXA ECONÔMICA FEDERAL;52;36386,13
202401;2;MT;51884;INTER;7;58237,79
202401;2;MT;30379;SANTANDER;8;61516,94
202401;2;MT;51011;VOTORANTIM;61;297665,39
202401;2;PA;49906;BB;31;337505,96
202401;2;PA;4913711;BCO DO EST. DO PA S.A.;12;132825,29
202401;2;PA;17351180;BCO TRIANGULO S.A.;194;157525,53
202401;2;PA;10045;BRADESCO;20;220716,03
202401;2;PA;49944;BTG PACTUAL;3;17533,19
202401;2;PA;52072;C6 BANK;2;772,95
202401;2;PA;51626;CAIXA ECONÔMICA FEDERAL;71;71352,83
202401;2;PA;51884;INTER;6;25904,98
202401;2;PA;30379;SANTANDER;18;102608,86
202401;2;PA;51011;VOTORANTIM;44;285784,20
202401;2;PB;49906;BB;11;93603,19
202401;2;PB;17351180;BCO TRIANGULO S.A.;52;54091,03
202401;2;PB;10045;BRADESCO;13;184868,55
202401;2;PB;49944;BTG PACTUAL;7;21486,08
202401;2;PB;52072;C6 BANK;2;423,24
202401;2;PB;51626;CAIXA ECONÔMICA FEDERAL;58;74128,52
202401;2;PB;51884;INTER;4;25357,24
202401;2;PB;30379;SANTANDER;9;23597,88
202401;2;PB;51011;VOTORANTIM;41;169374,69
202401;2;PE;49906;BB;19;193593,81
202401;2;PE;17351180;BCO TRIANGULO S.A.;102;81384,36
202401;2;PE;10045;BRADESCO;33;579222,26
202401;2;PE;49944;BTG PACTUAL;11;35220,00
202401;2;PE;52072;C6 BANK;5;1109,88
202401;2;PE;51626;CAIXA ECONÔMICA FEDERAL;85;62423,89
202401;2;PE;51884;INTER;13;90153,89
202401;2;PE;10069;ITAU;2;274,20
202401;2;PE;30379;SANTANDER;23;114612,34
202401;2;PE;51011;VOTORANTIM;56;363503,56
202401;2;PI;49906;BB;18;87630,00
202401;2;PI;17351180;BCO TRIANGULO S.A.;13;12361,30
202401;2;PI;10045;BRADESCO;4;69884,59
202401;2;PI;49944;BTG PACTUAL;5;7303,95
202401;2;PI;51626;CAIXA ECONÔMICA FEDERAL;59;35938,90
202401;2;PI;51884;INTER;2;32286,88
202401;2;PI;10069;ITAU;1;157,55
202401;2;PI;30379;SANTANDER;1;8898,82
202401;2;PI;51011;VOTORANTIM;33;148931,82
202401;2;PR;49906;BB;38;473651,53
202401;2;PR;17351180;BCO TRIANGULO S.A.;133;205160,75
202401;2;PR;10045;BRADESCO;43;456109,97
202401;2;PR;49944;BTG PACTUAL;6;28253,25
202401;2;PR;52072;C6 BANK;7;1544,60
202401;2;PR;51626;CAIXA ECONÔMICA FEDERAL;241;328884,00
202401;2;PR;51884;INTER;11;84607,57
202401;2;PR;10069;ITAU;1;195,84
202401;2;PR;30379;SANTANDER;48;463034,15
202401;2;PR;51011;VOTORANTIM;225;1173556,71
202401;2;RJ;49906;BB;38;211549,00
202401;2;RJ;17351180;BCO TRIANGULO S.A.;180;285158,24
202401;2;RJ;10045;BRADESCO;80;1579528,47
202401;2;RJ;49944;BTG PACTUAL;35;119717,80
202401;2;RJ;52072;C6 BANK;12;2837,19
202401;2;RJ;51626;CAIXA ECONÔMICA FEDERAL;195;183231,93
202401;2;RJ;51884;INTER;34;229526,93
202401;2;RJ;10069;ITAU;2;124,06
202401;2;RJ;30379;SANTANDER;105;932699,40
202401;2;RJ;51011;VOTORANTIM;217;986705,54
202401;2;RN;49906;BB;9;63618,10
202401;2;RN;17351180;BCO TRIANGULO S.A.;95;73932,62
202401;2;RN;10045;BRADESCO;10;251580,51
202401;2;RN;49944;BTG PACTUAL;4;7655,45
202401;2;RN;52072;C6 BANK;1;229,05
202401;2;RN;51626;CAIXA ECONÔMICA FEDERAL;46;55388,71
202401;2;RN;51884;INTER;3;14569,13
202401;2;RN;30379;SANTANDER;5;12656,20
202401;2;RN;51011;VOTORANTIM;50;261403,32
202401;2;RO;49906;BB;7;139518,83
202401;2;RO;17351180;BCO TRIANGULO S.A.;24;20297,08
202401;2;RO;10045;BRADESCO;4;49315,64
202401;2;RO;49944;BTG PACTUAL;3;2120,79
202401;2;RO;51626;CAIXA ECONÔMICA FEDERAL;36;18982,03
202401;2;RO;51884;INTER;3;16033,55
202401;2;RO;30379;SANTANDER;5;12723,49
202401;2;RO;51011;VOTORANTIM;22;105980,96
202401;2;RR;49906;BB;4;12646,57
202401;2;RR;17351180;BCO TRIANGULO S.A.;3;2294,69
202401;2;RR;49944;BTG PACTUAL;2;3876,10
202401;2;RR;52072;C6 BANK;1;243,95
202401;2;RR;51626;CAIXA ECONÔMICA FEDERAL;9;3972,02
202401;2;RR;30379;SANTANDER;3;21209,79
202401;2;RR;51011;VOTORANTIM;5;25477,42
202401;2;RS;49906;BB;22;129624,86
202401;2;RS;17351180;BCO TRIANGULO S.A.;111;127237,71
202401;2;RS;10045;BRADESCO;19;290068,21
202401;2;RS;49944;BTG PACTUAL;5;7912,60
202401;2;RS;52072;C6 BANK;2;410,09
202401;2;RS;51626;CAIXA ECONÔMICA FEDERAL;239;295751,68
202401;2;RS;51884;INTER;8;37934,39
202401;2;RS;30379;SANTANDER;40;124932,85
202401;2;RS;51011;VOTORANTIM;164;833880,36
202401;2;SC;49906;BB;32;391719,87
202401;2;SC;17351180;BCO TRIANGULO S.A.;110;86839,11
202401;2;SC;10045;BRADESCO;32;382758,44
202401;2;SC;49944;BTG PACTUAL;6;14289,38
202401;2;SC;52072;C6 BANK;2;388,91
202401;2;SC;51626;CAIXA ECONÔMICA FEDERAL;146;191985,09
202401;2;SC;51884;INTER;9;59372,25
202401;2;SC;30379;SANTANDER;27;250963,70
202401;2;SC;51011;VOTORANTIM;165;894104,98
202401;2;SE;49906;BB;2;44632,69
202401;2;SE;13009717;BCO DO EST. DE SE S.A.;3;19543,24
202401;2;SE;17351180;BCO TRIANGULO S.A.;5;3413,38
202401;2;SE;10045;BRADESCO;3;45748,17
202401;2;SE;49944;BTG PACTUAL;1;3314,68
202401;2;SE;52072;C6 BANK;2;404,10
202401;2;SE;51626;CAIXA ECONÔMICA FEDERAL;30;31388,50
202401;2;SE;51884;INTER;4;20112,93
202401;2;SE;30379;SANTANDER;12;52626,71
202401;2;SE;51011;VOTORANTIM;20;114384,38
202401;2;SP;49906;BB;131;953600,62
202401;2;SP;17351180;BCO TRIANGULO S.A.;378;425236,90
202401;2;SP;10045;BRADESCO;291;6584886,53
202401;2;SP;49944;BTG PACTUAL;68;215071,19
202401;2;SP;52072;C6 BANK;42;9678,36
202401;2;SP;51626;CAIXA ECONÔMICA FEDERAL;638;657532,75
202401;2;SP;51884;INTER;71;466015,75
202401;2;SP;10069;ITAU;1;152,63
202401;2;SP;30379;SANTANDER;284;2326456,65
202401;2;SP;51011;VOTORANTIM;1025;4687716,22
202401;2;TO;49906;BB;9;121010,05
202401;2;TO;17351180;BCO TRIANGULO S.A.;2;2655,02
202401;2;TO;10045;BRADESCO;4;45312,36
202401;2;TO;51626;CAIXA ECONÔMICA FEDERAL;22;21207,70
202401;2;TO;51884;INTER;1;1193,50
202401;2;TO;51011;VOTORANTIM;17;216985,85
202402;1;AC;51750;BANCO SICOOB;2;3121,55
202402;1;AC;49906;BB;62;91887,11
202402;1;AC;30290;BMG;3;3964,81
202402;1;AC;10045;BRADESCO;18;22012,96
202402;1;AC;31976;BRB;1;754,91
202402;1;AC;49944;BTG PACTUAL;177;239539,20
202402;1;AC;52072;C6 BANK;3;3810,47
202402;1;AC;51884;INTER;43;44419,09
202402;1;AC;10069;ITAU;23;29087,53
202402;1;AC;52058;NUBANK;259;295530,87
202402;1;AC;30379;SANTANDER;19;23023,90
202402;1;AC;3632872;SICOOB CREDISUL;2;1900,07
202402;1;AC;51011;VOTORANTIM;1;1247,80
202402;1;AL;49906;BB;120;156380,81
202402;1;AL;30290;BMG;9;3858,12
202402;1;AL;10045;BRADESCO;74;73784,12
202402;1;AL;31976;BRB;20;28577,03
202402;1;AL;49944;BTG PACTUAL;721;856227,63
202402;1;AL;52072;C6 BANK;18;24351,39
202402;1;AL;51626;CAIXA ECONÔMICA FEDERAL;3;662,16
202402;1;AL;51884;INTER;274;262562,64
202402;1;AL;10069;ITAU;122;127867,55
202402;1;AL;52058;NUBANK;713;660679,82
202402;1;AL;30379;SANTANDER;46;44613,11
202402;1;AL;51011;VOTORANTIM;3;996,32
202402;1;AM;51750;BANCO SICOOB;1;2276,61
202402;1;AM;49906;BB;146;232532,70
202402;1;AM;30290;BMG;21;20698,88
202402;1;AM;10045;BRADESCO;318;407074,03
202402;1;AM;31976;BRB;23;25358,42
202402;1;AM;49944;BTG PACTUAL;1402;2028185,22
202402;1;AM;52072;C6 BANK;39;41662,41
202402;1;AM;51626;CAIXA ECONÔMICA FEDERAL;1;157,69
202402;1;AM;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;1954,74
202402;1;AM;2282709;COOP CENTRO NORTE BRASILEIRO;2;446,46
202402;1;AM;51884;INTER;559;724061,82
202402;1;AM;10069;ITAU;415;561174,77
202402;1;AM;52058;NUBANK;1679;2021052,65
202402;1;AM;30379;SANTANDER;138;186743,40
202402;1;AM;5203605;SICOOB AMAZÔNIA;3;4732,33
202402;1;AM;51011;VOTORANTIM;6;6557,02
202402;1;AP;49906;BB;64;68558,92
202402;1;AP;30290;BMG;2;5083,70
202402;1;AP;10045;BRADESCO;10;11957,19
202402;1;AP;31976;BRB;3;5611,99
202402;1;AP;49944;BTG PACTUAL;146;179703,38
202402;1;AP;52072;C6 BANK;5;7411,93
202402;1;AP;51626;CAIXA ECONÔMICA FEDERAL;1;289,43
202402;1;AP;51884;INTER;63;76643,84
202402;1;AP;10069;ITAU;39;46845,04
202402;1;AP;52058;NUBANK;192;196450,22
202402;1;AP;30379;SANTANDER;13;13742,66
202402;1;BA;51750;BANCO SICOOB;6;4742,53
202402;1;BA;30173;BANRISUL;3;4183,18
202402;1;BA;49906;BB;538;615199,18
202402;1;BA;30290;BMG;51;61511,77
202402;1;BA;10045;BRADESCO;499;523989,92
202402;1;BA;31976;BRB;62;72052,02
202402;1;BA;49944;BTG PACTUAL;3096;3881862,35
202402;1;BA;52072;C6 BANK;76;92950,99
202402;1;BA;51626;CAIXA ECONÔMICA FEDERAL;20;9696,49
202402;1;BA;32615247;CC SICOOB COOPEC LTDA.;1;1120,20
202402;1;BA;4174720;CC SICOOB COOPEMAR;2;899,91
202402;1;BA;4321309;CC SICOOB CRED EXECUTIVO;1;592,50
202402;1;BA;51884;INTER;1055;1092537,58
202402;1;BA;10069;ITAU;762;801012,96
202402;1;BA;52058;NUBANK;3170;3085581,83
202402;1;BA;30379;SANTANDER;252;279107,35
202402;1;BA;73398646;SOC CC SICOOB COOPERE;9;7835,54
202402;1;BA;51011;VOTORANTIM;14;18483,24
202402;1;CE;30173;BANRISUL;2;1076,13
202402;1;CE;49906;BB;428;494480,41
202402;1;CE;30290;BMG;20;16509,93
202402;1;CE;10045;BRADESCO;350;368782,34
202402;1;CE;31976;BRB;30;33440,60
202402;1;CE;49944;BTG PACTUAL;2676;3286913,87
202402;1;CE;52072;C6 BANK;77;85262,13
202402;1;CE;51626;CAIXA ECONÔMICA FEDERAL;11;2995,13
202402;1;CE;51884;INTER;1075;1069891,14
202402;1;CE;10069;ITAU;461;474624,52
202402;1;CE;52058;NUBANK;2861;2708431,98
202402;1;CE;30379;SANTANDER;187;224738,86
202402;1;CE;51011;VOTORANTIM;12;19064,83
202402;1;DF;51750;BANCO SICOOB;8;10769,48
202402;1;DF;30173;BANRISUL;1;347,46
202402;1;DF;49906;BB;215;312004,03
202402;1;DF;30290;BMG;23;20942,51
202402;1;DF;10045;BRADESCO;52;56978,22
202402;1;DF;31976;BRB;598;721304,78
202402;1;DF;49944;BTG PACTUAL;1005;1409440,53
202402;1;DF;52072;C6 BANK;41;41543,36
202402;1;DF;51626;CAIXA ECONÔMICA FEDERAL;5;3573,72
202402;1;DF;51884;INTER;388;450025,75
202402;1;DF;10069;ITAU;251;336138,21
202402;1;DF;52058;NUBANK;1061;1089020,00
202402;1;DF;30379;SANTANDER;86;120697,18
202402;1;DF;51011;VOTORANTIM;4;7151,80
202402;1;ES;51750;BANCO SICOOB;28;34596,71
202402;1;ES;30173;BANRISUL;1;4490,03
202402;1;ES;49906;BB;102;146426,34
202402;1;ES;30290;BMG;15;13017,68
202402;1;ES;10045;BRADESCO;56;68199,94
202402;1;ES;31976;BRB;9;18332,94
202402;1;ES;49944;BTG PACTUAL;908;1256926,63
202402;1;ES;52072;C6 BANK;27;32658,85
202402;1;ES;51626;CAIXA ECONÔMICA FEDERAL;3;1031,13
202402;1;ES;51884;INTER;307;366410,71
202402;1;ES;10069;ITAU;220;272382,02
202402;1;ES;52058;NUBANK;845;1021117,94
202402;1;ES;30379;SANTANDER;55;61967,31
202402;1;ES;51011;VOTORANTIM;2;2548,64
202402;1;GO;51750;BANCO SICOOB;1;582,03
202402;1;GO;30173;BANRISUL;2;5378,79
202402;1;GO;49906;BB;209;263124,90
202402;1;GO;30290;BMG;30;38532,75
202402;1;GO;10045;BRADESCO;142;156950,95
202402;1;GO;31976;BRB;158;234190,80
202402;1;GO;49944;BTG PACTUAL;1607;2181610,93
202402;1;GO;52072;C6 BANK;53;65474,80
202402;1;GO;51626;CAIXA ECONÔMICA FEDERAL;8;5379,55
202402;1;GO;51884;INTER;568;626863,99
202402;1;GO;10069;ITAU;471;585942,76
202402;1;GO;52058;NUBANK;1571;1602897,22
202402;1;GO;30379;SANTANDER;135;159065,91
202402;1;GO;51011;VOTORANTIM;9;14076,77
202402;1;MA;51750;BANCO SICOOB;3;2345,80
202402;1;MA;49906;BB;380;424191,44
202402;1;MA;30290;BMG;17;29319,64
202402;1;MA;10045;BRADESCO;149;130925,38
202402;1;MA;31976;BRB;14;10284,94
202402;1;MA;49944;BTG PACTUAL;963;1134662,77
202402;1;MA;52072;C6 BANK;22;20393,20
202402;1;MA;51626;CAIXA ECONÔMICA FEDERAL;3;3052,87
202402;1;MA;51884;INTER;408;450987,30
202402;1;MA;10069;ITAU;193;177419,29
202402;1;MA;52058;NUBANK;1376;1312248,10
202402;1;MA;30379;SANTANDER;115;114881,87
202402;1;MA;51011;VOTORANTIM;7;10613,39
202402;1;MG;51750;BANCO SICOOB;61;90363,41
202402;1;MG;30173;BANRISUL;4;7245,75
202402;1;MG;49906;BB;661;953120,24
202402;1;MG;30290;BMG;92;127773,42
202402;1;MG;10045;BRADESCO;487;527211,44
202402;1;MG;31976;BRB;53;65270,27
202402;1;MG;49944;BTG PACTUAL;4641;6614216,96
202402;1;MG;52072;C6 BANK;160;213263,60
202402;1;MG;51626;CAIXA ECONÔMICA FEDERAL;21;13879,37
202402;1;MG;25420696;CC CREDINACIONAL LTDA - SICOOB CREDINACIONAL;2;1540,90
202402;1;MG;14046512;CCLA MARGEM ESQUERDA DO URUCUI;2;1407,37
202402;1;MG;1703620;CCLA UNIÃO CENTRO OESTE MINAS;1;4280,90
202402;1;MG;51884;INTER;2480;2778296,36
202402;1;MG;10069;ITAU;1406;1657508,20
202402;1;MG;52058;NUBANK;4600;5244703,11
202402;1;MG;30379;SANTANDER;404;522198,95
202402;1;MG;51011;VOTORANTIM;19;22247,19
202402;1;MS;51750;BANCO SICOOB;3;5261,22
202402;1;MS;49906;BB;201;249105,53
202402;1;MS;30290;BMG;17;11877,25
202402;1;MS;10045;BRADESCO;141;170880,10
202402;1;MS;31976;BRB;8;12534,57
202402;1;MS;49944;BTG PACTUAL;904;1302329,91
202402;1;MS;52072;C6 BANK;36;45853,49
202402;1;MS;51626;CAIXA ECONÔMICA FEDERAL;2;488,50
202402;1;MS;51884;INTER;265;299931,41
202402;1;MS;10069;ITAU;135;185610,15
202402;1;MS;52058;NUBANK;1026;1191610,97
202402;1;MS;30379;SANTANDER;91;86963,60
202402;1;MS;51011;VOTORANTIM;4;4272,25
202402;1;MT;51750;BANCO SICOOB;13;21128,60
202402;1;MT;49906;BB;211;353351,46
202402;1;MT;30290;BMG;26;39618,14
202402;1;MT;10045;BRADESCO;98;117951,27
202402;1;MT;31976;BRB;21;30307,75
202402;1;MT;49944;BTG PACTUAL;989;1577668,36
202402;1;MT;52072;C6 BANK;29;42088,72
202402;1;MT;51626;CAIXA ECONÔMICA FEDERAL;2;689,25
202402;1;MT;2015588;CCLA DO CENTRO SUL RONDONIENSE;2;4688,45
202402;1;MT;23623636;CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT;4;5681,93
202402;1;MT;51884;INTER;271;372720,74
202402;1;MT;10069;ITAU;124;173241,02
202402;1;MT;52058;NUBANK;926;1192298,42
202402;1;MT;30379;SANTANDER;73;108798,77
202402;1;MT;3632872;SICOOB CREDISUL;4;9167,39
202402;1;MT;51011;VOTORANTIM;9;20706,39
202402;1;PA;51750;BANCO SICOOB;6;12968,65
202402;1;PA;30173;BANRISUL;1;2577,34
202402;1;PA;49906;BB;306;323396,24
202402;1;PA;4913711;BCO DO EST. DO PA S.A.;13;43625,39
202402;1;PA;30290;BMG;28;32693,17
202402;1;PA;10045;BRADESCO;185;173684,69
202402;1;PA;31976;BRB;17;27801,27
202402;1;PA;49944;BTG PACTUAL;1610;1959150,51
202402;1;PA;52072;C6 BANK;64;92513,38
202402;1;PA;51626;CAIXA ECONÔMICA FEDERAL;6;1384,53
202402;1;PA;37079720;CCLA SICOOB CREDIJUSTRA;1;2318,81
202402;1;PA;51884;INTER;712;720339,51
202402;1;PA;10069;ITAU;420;416740,27
202402;1;PA;52058;NUBANK;1882;1674698,30
202402;1;PA;30379;SANTANDER;143;154086,99
202402;1;PA;51011;VOTORANTIM;9;14471,68
202402;1;PB;49906;BB;188;236272,77
202402;1;PB;30290;BMG;29;51641,99
202402;1;PB;10045;BRADESCO;168;168736,63
202402;1;PB;31976;BRB;85;93221,36
202402;1;PB;49944;BTG PACTUAL;1157;1506682,21
202402;1;PB;52072;C6 BANK;31;46044,72
202402;1;PB;51626;CAIXA ECONÔMICA FEDERAL;12;4167,53
202402;1;PB;51884;INTER;369;379636,98
202402;1;PB;10069;ITAU;192;209265,07
202402;1;PB;52058;NUBANK;1157;1187739,40
202402;1;PB;30379;SANTANDER;69;75214,47
202402;1;PB;51011;VOTORANTIM;3;3523,82
202402;1;PE;51750;BANCO SICOOB;3;4427,80
202402;1;PE;30173;BANRISUL;1;2425,60
202402;1;PE;49906;BB;323;364886,39
202402;1;PE;30290;BMG;43;56746,15
202402;1;PE;10045;BRADESCO;313;326868,92
202402;1;PE;31976;BRB;22;24528,57
202402;1;PE;49944;BTG PACTUAL;2142;2589696,61
202402;1;PE;52072;C6 BANK;64;70967,53
202402;1;PE;51626;CAIXA ECONÔMICA FEDERAL;8;1901,99
202402;1;PE;51884;INTER;775;782881,40
202402;1;PE;10069;ITAU;503;523446,64
202402;1;PE;52058;NUBANK;2227;2107476,16
202402;1;PE;30379;SANTANDER;233;259371,72
202402;1;PE;51011;VOTORANTIM;5;6106,66
202402;1;PI;49906;BB;217;298958,91
202402;1;PI;30290;BMG;17;22209,95
202402;1;PI;10045;BRADESCO;66;63448,99
202402;1;PI;31976;BRB;18;30600,72
202402;1;PI;49944;BTG PACTUAL;761;954710,34
202402;1;PI;52072;C6 BANK;15;9003,79
202402;1;PI;51626;CAIXA ECONÔMICA FEDERAL;3;1819,82
202402;1;PI;51884;INTER;262;262355,32
202402;1;PI;10069;ITAU;126;132929,85
202402;1;PI;52058;NUBANK;888;973566,45
202402;1;PI;30379;SANTANDER;49;54944,92
202402;1;PI;51011;VOTORANTIM;4;3208,16
202402;1;PR;51750;BANCO SICOOB;16;23578,76
202402;1;PR;49906;BB;300;373683,72
202402;1;PR;30290;BMG;25;32853,16
202402;1;PR;10045;BRADESCO;257;301540,11
202402;1;PR;31976;BRB;22;31964,85
202402;1;PR;49944;BTG PACTUAL;2960;4209148,24
202402;1;PR;52072;C6 BANK;143;181872,40
202402;1;PR;51626;CAIXA ECONÔMICA FEDERAL;18;15530,11
202402;1;PR;2466552;CC SICOOB VALE SUL;2;2205,53
202402;1;PR;7026923;CCLA SICOOB ARENITO PARANÁ / SÃO PAULO;2;6083,41
202402;1;PR;51884;INTER;650;843293,23
202402;1;PR;10069;ITAU;917;1131412,41
202402;1;PR;52058;NUBANK;2800;3269428,81
202402;1;PR;30379;SANTANDER;235;295819,60
202402;1;PR;5203605;SICOOB AMAZÔNIA;1;3254,80
202402;1;PR;51011;VOTORANTIM;14;19359,66
202402;1;RJ;51750;BANCO SICOOB;9;9277,54
202402;1;RJ;30173;BANRISUL;6;8395,19
202402;1;RJ;49906;BB;506;580803,19
202402;1;RJ;30290;BMG;66;61239,87
202402;1;RJ;10045;BRADESCO;667;643816,80
202402;1;RJ;31976;BRB;167;163230,29
202402;1;RJ;49944;BTG PACTUAL;4994;6105512,14
202402;1;RJ;52072;C6 BANK;237;248397,35
202402;1;RJ;51626;CAIXA ECONÔMICA FEDERAL;13;8102,88
202402;1;RJ;51884;INTER;1568;1615477,30
202402;1;RJ;10069;ITAU;2446;2544227,15
202402;1;RJ;52058;NUBANK;5806;5448776,64
202402;1;RJ;30379;SANTANDER;717;817828,36
202402;1;RJ;3632872;SICOOB CREDISUL;1;1839,17
202402;1;RJ;51011;VOTORANTIM;8;10746,03
202402;1;RN;51750;BANCO SICOOB;2;819,40
202402;1;RN;30173;BANRISUL;1;433,39
202402;1;RN;49906;BB;210;263969,21
202402;1;RN;30290;BMG;36;90905,75
202402;1;RN;10045;BRADESCO;89;82719,41
202402;1;RN;31976;BRB;14;14692,42
202402;1;RN;49944;BTG PACTUAL;978;1216542,73
202402;1;RN;52072;C6 BANK;25;18960,37
202402;1;RN;51626;CAIXA ECONÔMICA FEDERAL;1;1156,71
202402;1;RN;51884;INTER;343;369015,19
202402;1;RN;10069;ITAU;150;183682,24
202402;1;RN;52058;NUBANK;1050;1069613,10
202402;1;RN;30379;SANTANDER;64;78673,74
202402;1;RN;51011;VOTORANTIM;5;6368,59
202402;1;RO;51750;BANCO SICOOB;3;3086,64
202402;1;RO;49906;BB;134;195239,23
202402;1;RO;30290;BMG;12;13073,86
202402;1;RO;10045;BRADESCO;56;87403,50
